date,bund_10y_yield_pct,bund_10y_yield
2026-01-19,2.83797445799996,0.0283797445799996
2026-01-20,2.85802286399996,0.0285802286399996
2026-01-21,2.88098847599997,0.0288098847599997
2026-01-22,2.88699999999994,0.0288699999999994
2026-01-23,2.90499128500005,0.0290499128500005
2026-01-26,2.86598280400005,0.0286598280400005
2026-01-27,2.87397988199996,0.0287397988199996
2026-01-28,2.85601427999995,0.0285601427999995
2026-01-29,2.83900851700002,0.0283900851700002
2026-01-30,2.84202842000002,0.0284202842000002
2026-02-02,2.86699139899997,0.0286699139899997
2026-02-03,2.89001733999999,0.0289001733999999
2026-02-04,2.85797142000001,0.0285797142000001
2026-02-05,2.84199431599995,0.0284199431599995
2026-02-06,2.84097158999998,0.0284097158999998
2026-02-09,2.83999431999996,0.0283999431999996
2026-02-10,2.80698035099999,0.0280698035099999
2026-02-11,2.79098046299998,0.0279098046299998
2026-02-12,2.77698333800004,0.0277698333800004
2026-02-13,2.75400000000002,0.0275400000000002
2026-02-16,2.75302753000005,0.0275302753000005
2026-02-17,2.73698905200001,0.0273698905200001
2026-02-18,2.73799726200002,0.0273799726200002
2026-02-19,2.74198903199999,0.0274198903199999
2026-02-20,2.73701642200001,0.0273701642200001
2026-02-23,2.70999458000006,0.0270999458000006
2026-02-24,2.70601352999995,0.0270601352999995
2026-02-25,2.70599188200003,0.0270599188200003
2026-02-26,2.69000269000003,0.0269000269000003
2026-02-27,2.64302378699995,0.0264302378699995
2026-03-02,2.71100813299995,0.0271100813299995
2026-03-03,2.75101650600004,0.0275101650600004
2026-03-04,2.74898075700003,0.0274898075700003
2026-03-05,2.83898864399998,0.0283898864399998
2026-03-06,2.85800285799996,0.0285800285799996
2026-03-09,2.85498001500002,0.0285498001500002
2026-03-10,2.83400850199996,0.0283400850199996
2026-03-11,2.93102344800002,0.0293102344800002
2026-03-12,2.95501773000001,0.0295501773000001
2026-03-13,2.98002980000001,0.0298002980000001
2026-03-16,2.94997639999997,0.0294997639999997
2026-03-17,2.904020328,0.02904020328
2026-03-18,2.93798237199996,0.0293798237199996
2026-03-19,2.95700295699999,0.0295700295699999
2026-03-20,3.04103040999996,0.0304103040999996
2026-03-23,3.00197898600004,0.0300197898600004
2026-03-24,3.02601210399996,0.0302601210399996
2026-03-25,2.95599704400001,0.0295599704400001
2026-03-26,3.02197884600002,0.0302197884600002
2026-03-27,3.09200618399996,0.0309200618399996
2026-03-30,3.03301213199995,0.0303301213199995
2026-03-31,3.00299399400001,0.0300299399400001
2026-04-01,2.98400000000004,0.0298400000000004
2026-04-02,2.99099999999999,0.0299099999999999
2026-04-03,2.99102093700003,0.0299102093700003
2026-04-07,3.08302158100003,0.0308302158100003
2026-04-08,2.94200882600001,0.0294200882600001
2026-04-09,2.985988056,0.02985988056
2026-04-10,3.05603055999995,0.0305603055999995
2026-04-13,3.091006182,0.03091006182
2026-04-14,3.02197280200005,0.0302197280200005
2026-04-15,3.04199695800003,0.0304199695800003
2026-04-16,3.02998788000002,0.0302998788000002
2026-04-17,2.95798520999995,0.0295798520999995
2026-04-20,2.97899702100005,0.0297899702100005
2026-04-21,3.00199399600001,0.0300199399600001
2026-04-22,3.00697594400003,0.0300697594400003
2026-04-23,3.00698195799998,0.0300698195799998
2026-04-24,2.99202992000005,0.0299202992000005
2026-04-27,3.03198483999995,0.0303198483999995
2026-04-28,3.06598773600001,0.0306598773600001
2026-04-29,3.10900621799999,0.0310900621799999
2026-04-30,3.034996965,0.03034996965
2026-05-01,3.034996965,0.03034996965
2026-05-04,3.08597839799995,0.0308597839799995
2026-05-05,3.06200306200003,0.0306200306200003
2026-05-06,2.99898800400001,0.0299898800400001
2026-05-07,3.00100600200005,0.0300100600200005
2026-05-08,3.00402703600002,0.0300402703600002
2026-05-11,3.039021273,0.03039021273
2026-05-12,3.09998140000005,0.0309998140000005
2026-05-13,3.098993802,0.03098993802
2026-05-14,3.04200000000003,0.0304200000000003
2026-05-15,3.16601582999999,0.0316601582999999
2026-05-18,3.14699370599999,0.0314699370599999
2026-05-19,3.19100638199996,0.0319100638199995
2026-05-20,3.09500619000005,0.0309500619000005
2026-05-21,3.09803097999998,0.0309803097999998
2026-05-22,3.03703037000002,0.0303703037000003
2026-05-25,2.94499116500003,0.0294499116500003
2026-05-26,2.97797319799997,0.0297797319799997
2026-05-27,2.98602090199995,0.0298602090199995
2026-05-28,2.96100000000001,0.0296100000000001
2026-05-29,2.93700293699999,0.0293700293699999
2026-06-01,3.00199399600001,0.0300199399600001
2026-06-02,2.97401784399995,0.0297401784399995
2026-06-03,3.03398179600003,0.0303398179600003
2026-06-04,3.02099697899996,0.0302099697899996
2026-06-05,3.03802430400003,0.0303802430400003
2026-06-08,3.05900611799996,0.0305900611799996
2026-06-09,3.04200608400004,0.0304200608400004
2026-06-10,3.07500307500004,0.0307500307500004
2026-06-11,3.03100909299997,0.0303100909299997
2026-06-12,2.99401796400002,0.0299401796400002
2026-06-15,2.952973423,0.02952973423
2026-06-16,2.92899999999997,0.0292899999999997
2026-06-17,2.926005852,0.02926005852
2026-06-18,2.928,0.02928
2026-06-19,2.98400895199995,0.0298400895199995
2026-06-22,2.95099114699997,0.0295099114699997
2026-06-23,2.917973738,0.02917973738
2026-06-24,2.86399427200001,0.0286399427200001
2026-06-25,2.85599714399996,0.0285599714399996
2026-06-26,2.85002565000002,0.0285002565000002
2026-06-29,2.85600571199996,0.0285600571199996
2026-06-30,2.85798285199996,0.0285798285199996
